battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
734.0,0,0.48903861101545837,1,0.0,1,32.0,0.2583290181525611,93.0,2.0,1.0,1550.0,1662.0,355.0,18.0,9.0,4.0,1,0,0,0
1571.0,0,0.697849831120178,1,0.0,1,28.0,0.10090855181163168,157.0,7.0,1.0,312.0,817.0,1162.0,11.0,8.0,4.0,1,0,0,0
996.0,1,0.5021548709074249,0,0.0,1,33.0,0.9149637382264616,160.0,5.0,0.0,1010.0,1741.0,2284.0,6.0,5.0,3.0,1,1,0,2
907.0,1,0.4347585474545154,1,10.0,0,56.0,0.6964054704333185,78.0,7.0,13.0,210.0,1232.0,617.0,18.0,10.0,5.0,0,1,0,0
1458.0,0,0.5220147460559162,1,0.0,1,16.0,0.6842793512146425,151.0,6.0,7.0,409.0,1351.0,1243.0,13.0,6.0,18.0,1,0,0,1
895.0,0,2.0595945832687326,0,0.0,0,45.0,0.6110105616314333,93.0,4.0,1.0,160.0,954.0,3559.0,16.0,12.0,7.0,1,1,1,3
1197.0,1,2.9100118007806994,0,10.0,0,54.0,0.3809289369787786,193.0,2.0,16.0,680.0,862.0,2374.0,18.0,11.0,13.0,1,1,0,2
522.0,0,0.45386551485368803,1,0.0,1,18.0,1.0,187.0,4.0,1.0,350.0,1220.0,3916.0,16.0,11.0,19.0,1,0,0,3
1403.0,1,1.8568721373784416,1,0.0,1,30.0,0.9122005925637181,141.0,5.0,12.0,1231.0,1353.0,2722.0,14.0,1.0,6.0,1,1,1,3
863.0,0,1.6249756061928577,1,5.0,1,5.0,0.7123460264153384,132.0,4.0,12.0,726.0,1783.0,531.0,9.0,1.0,18.0,1,0,1,0
1990.0,1,1.8999311078998418,0,5.0,0,10.0,0.8007333716046541,138.0,6.0,17.0,1828.0,1978.0,1228.0,14.0,12.0,17.0,1,1,1,2
792.0,1,0.4959414069358283,1,6.0,0,1.0,0.8024911119086763,148.0,2.0,15.0,517.0,616.0,3662.0,14.0,8.0,3.0,0,1,0,2
684.0,1,0.7703310425146874,0,7.0,0,16.0,0.4850379273431513,159.0,3.0,10.0,959.0,1254.0,1747.0,6.0,2.0,17.0,1,1,1,1
923.0,1,2.1281582163442945,0,8.0,0,55.0,0.18750437683333107,194.0,1.0,13.0,1259.0,1513.0,2360.0,7.0,0.0,5.0,1,0,0,2
924.0,1,0.7686003796582279,0,6.0,1,59.0,0.8002441068936685,161.0,6.0,14.0,51.0,807.0,201.0,18.0,6.0,1.0,1,0,1,0
696.0,1,2.6998013724725127,1,0.0,1,14.0,0.19497359058217562,99.0,5.0,17.0,668.0,1271.0,3524.0,9.0,0.0,5.0,1,1,1,3
974.0,1,0.8421106217549027,0,0.0,1,3.0,0.09516590809813393,157.0,1.0,0.0,52.0,1672.0,1851.0,12.0,3.0,2.0,1,1,0,1
516.0,1,2.3676935097004606,0,0.0,1,62.0,0.5936525703694405,127.0,6.0,0.0,488.0,662.0,2598.0,16.0,11.0,7.0,1,1,1,1
1247.0,0,2.81060844026048,1,14.0,0,49.0,0.0970906254779761,121.0,2.0,20.0,1205.0,1806.0,3203.0,17.0,5.0,1.0,0,0,0,3
1886.0,0,2.791656404751037,0,5.0,1,31.0,0.9932932735938191,130.0,0.0,10.0,188.0,1101.0,3706.0,4.0,0.0,2.0,1,1,1,3
765.0,0,1.1660988866314126,1,0.0,1,37.0,0.6012953712506123,177.0,3.0,6.0,1225.0,1791.0,3127.0,5.0,0.0,11.0,1,1,1,3
1580.0,0,0.5850433565230794,0,0.0,1,58.0,0.16849457685077424,156.0,6.0,8.0,1095.0,1927.0,2407.0,12.0,7.0,9.0,1,0,0,3
1358.0,0,0.9755839375628658,0,0.0,1,29.0,0.6037942620676868,83.0,7.0,1.0,938.0,1637.0,2775.0,14.0,5.0,9.0,1,1,0,3
1790.0,1,1.6200711689061464,0,17.0,1,44.0,0.49793909297269856,161.0,1.0,18.0,840.0,1434.0,1239.0,6.0,0.0,16.0,1,1,0,1
1399.0,1,0.4527256558914444,0,9.0,1,44.0,0.9041009129599727,168.0,3.0,18.0,356.0,1012.0,2230.0,13.0,8.0,11.0,1,0,1,1
756.0,0,1.00424503012257,0,3.0,0,46.0,0.6936089136354234,161.0,1.0,15.0,852.0,1833.0,559.0,16.0,14.0,10.0,1,1,1,0
1062.0,1,2.5665537418572746,0,3.0,1,39.0,0.8971793597475505,104.0,2.0,11.0,337.0,780.0,1910.0,14.0,3.0,9.0,1,1,0,1
1887.0,1,1.8290326584289873,0,0.0,0,29.0,0.5997111622394483,111.0,5.0,4.0,688.0,732.0,1934.0,17.0,12.0,8.0,1,1,0,2
1943.0,1,2.6629660155410653,0,8.0,1,2.0,0.09982276396804214,117.0,4.0,16.0,225.0,1139.0,2218.0,17.0,0.0,9.0,1,0,1,2
1749.0,1,1.951121947233805,0,0.0,0,11.0,0.30070879019874586,122.0,7.0,6.0,231.0,924.0,482.0,6.0,3.0,5.0,0,0,0,0
1344.0,1,2.716163837489209,0,6.0,0,32.0,0.3981347816401592,193.0,3.0,16.0,729.0,938.0,662.0,10.0,3.0,19.0,1,0,0,0
837.0,1,0.6902282891054539,0,1.0,1,61.0,0.7076690167303994,131.0,8.0,8.0,1476.0,1474.0,2484.0,15.0,11.0,18.0,1,0,1,2
1387.0,0,0.44097679858131733,1,4.0,0,49.0,0.28662009193142135,117.0,5.0,10.0,165.0,530.0,3333.0,16.0,4.0,2.0,0,0,0,3
1509.0,0,0.8552457981286483,0,3.0,1,46.0,0.12623068330754775,145.0,4.0,4.0,311.0,674.0,885.0,17.0,10.0,18.0,1,1,1,0
1823.0,0,2.8676298982390342,0,0.0,0,32.0,0.21245658376556523,130.0,8.0,3.0,1115.0,1577.0,2667.0,7.0,2.0,12.0,1,1,0,3
900.0,0,2.642740828460826,1,2.0,1,32.0,0.4024268535184775,196.0,2.0,16.0,358.0,1676.0,3341.0,12.0,0.0,20.0,1,0,0,3
896.0,0,0.5487607585663099,1,0.0,0,57.0,0.2952557877675754,108.0,5.0,1.0,198.0,1682.0,3568.0,17.0,2.0,19.0,1,1,0,3
1136.0,1,2.5893517777869675,0,0.0,1,26.0,0.08040941934970476,87.0,6.0,0.0,152.0,562.0,457.0,7.0,5.0,19.0,1,1,1,0
1867.0,0,1.0225418125464154,1,5.0,1,13.0,0.8962318165536096,103.0,8.0,5.0,1411.0,1490.0,2265.0,7.0,6.0,19.0,1,0,1,3
1897.0,1,0.5185661396311267,1,5.0,0,42.0,0.49163647010964323,117.0,1.0,8.0,1337.0,1962.0,3442.0,17.0,9.0,18.0,0,1,0,3
719.0,0,2.2700856829332228,1,4.0,0,55.0,0.20619821199280217,190.0,7.0,14.0,574.0,1312.0,3571.0,15.0,11.0,11.0,0,1,1,3
1812.0,1,0.4989248359502474,1,4.0,1,49.0,0.5874152899683567,173.0,7.0,6.0,962.0,1634.0,1604.0,16.0,9.0,17.0,1,1,0,2
698.0,1,0.5676701275203637,0,5.0,1,57.0,0.9227914866713492,153.0,5.0,9.0,1104.0,1385.0,1440.0,14.0,11.0,18.0,1,1,1,1
691.0,0,2.2499370078696304,1,3.0,0,23.0,0.791930593799326,112.0,3.0,4.0,149.0,836.0,510.0,16.0,10.0,16.0,1,1,1,0
1627.0,1,0.930411892622975,0,2.0,0,18.0,0.8681614831983563,117.0,6.0,8.0,821.0,1163.0,439.0,6.0,5.0,15.0,1,0,1,0
1029.0,0,0.5545908588967574,0,3.0,1,38.0,0.9271646157059007,123.0,4.0,3.0,605.0,848.0,1327.0,16.0,0.0,10.0,1,0,1,0
1301.0,0,1.7329425335335873,0,1.0,0,7.0,0.6035365679905519,87.0,7.0,3.0,872.0,1057.0,1333.0,15.0,8.0,5.0,0,0,1,1
1325.0,1,3.0245493170924806,0,2.0,0,58.0,0.7968503361689725,183.0,2.0,4.0,113.0,581.0,3526.0,5.0,2.0,8.0,1,0,0,3
1195.0,1,2.2603196516703696,0,13.0,0,7.0,0.5068032734192381,197.0,2.0,13.0,386.0,925.0,810.0,9.0,5.0,12.0,1,1,0,0
558.0,0,0.7302484979551201,0,0.0,1,27.0,0.08766544342523785,122.0,1.0,4.0,743.0,1524.0,1534.0,17.0,6.0,8.0,1,0,1,1
835.0,0,2.4374996451329154,0,9.0,0,53.0,0.48493417700378777,88.0,6.0,12.0,127.0,1252.0,1043.0,12.0,10.0,3.0,1,1,0,0
1560.0,1,1.2469625260051713,1,1.0,1,7.0,0.20292284435822858,186.0,4.0,14.0,630.0,1526.0,2279.0,11.0,9.0,6.0,1,0,0,2
892.0,0,1.167408475148376,1,4.0,1,13.0,0.3128649917579539,176.0,5.0,8.0,545.0,1736.0,2734.0,12.0,2.0,5.0,1,1,0,2
750.0,0,1.0425737476211885,1,11.0,0,40.0,0.7920752248460917,83.0,6.0,14.0,1291.0,1887.0,2865.0,16.0,15.0,3.0,1,1,0,3
1329.0,0,1.1133000193951867,1,0.0,0,33.0,0.49084275665580845,99.0,3.0,13.0,570.0,1399.0,2331.0,9.0,0.0,11.0,1,0,1,2
1192.0,0,2.2008003557435463,0,12.0,1,61.0,0.6115741970485657,116.0,1.0,16.0,358.0,877.0,2032.0,6.0,0.0,18.0,1,1,0,1
716.0,0,1.6410321667770318,0,4.0,1,63.0,0.6744004329144215,90.0,2.0,7.0,148.0,1766.0,2123.0,15.0,10.0,12.0,1,0,0,1
1294.0,1,2.556561258572104,0,4.0,1,6.0,0.4826534360244619,103.0,6.0,6.0,533.0,1628.0,1128.0,6.0,2.0,6.0,1,0,0,1
1352.0,0,0.9104803448367484,0,5.0,1,16.0,0.18508051528174996,191.0,4.0,9.0,41.0,592.0,1872.0,12.0,0.0,15.0,1,1,1,1
1348.0,1,0.532911460372743,1,9.0,1,21.0,0.49276679124511885,80.0,4.0,11.0,817.0,1402.0,998.0,7.0,3.0,2.0,1,1,0,0
1418.0,1,2.1220983774472,1,0.0,1,48.0,0.4822279138121457,99.0,4.0,1.0,141.0,914.0,2271.0,12.0,0.0,11.0,1,1,0,1
1714.0,0,1.5745861539236758,0,18.0,1,2.0,0.7946232898279644,188.0,4.0,20.0,328.0,861.0,2521.0,9.0,5.0,1.0,1,0,1,2
1084.0,1,2.5596484927219993,1,12.0,0,48.0,1.0,99.0,2.0,16.0,266.0,521.0,287.0,9.0,0.0,5.0,0,0,1,0
1264.0,1,1.539379032788898,0,14.0,1,20.0,0.3986148423692501,165.0,5.0,17.0,41.0,1026.0,3350.0,6.0,5.0,6.0,1,1,1,2
974.0,0,1.976643919232157,0,7.0,1,34.0,0.511009273817526,119.0,1.0,9.0,216.0,1529.0,3499.0,17.0,17.0,10.0,1,1,1,3
1102.0,1,1.2285868306305179,1,14.0,1,0.0,0.28381868777899993,170.0,6.0,20.0,205.0,1773.0,1298.0,4.0,3.0,4.0,1,1,0,0
1173.0,0,0.5708811784903433,0,6.0,1,9.0,0.504195223920017,138.0,8.0,15.0,257.0,992.0,2451.0,19.0,16.0,19.0,1,0,0,2
1835.0,0,1.3844080541137442,1,1.0,0,43.0,0.9074494671234011,150.0,5.0,5.0,626.0,1332.0,3831.0,17.0,7.0,13.0,1,1,1,3
608.0,1,1.4540364953678775,0,0.0,1,45.0,0.6931353476271402,101.0,5.0,9.0,712.0,1897.0,1386.0,19.0,14.0,11.0,1,1,0,1
1110.0,1,0.5289421282197607,1,3.0,1,25.0,1.0,135.0,0.0,17.0,214.0,1975.0,1602.0,11.0,0.0,16.0,1,0,0,1
729.0,1,1.396799455720425,1,0.0,1,60.0,0.6073166200599557,92.0,6.0,7.0,1348.0,1725.0,2807.0,5.0,3.0,15.0,1,0,1,3
1532.0,0,2.481150271487471,1,2.0,0,21.0,0.1737596016786713,114.0,3.0,18.0,1499.0,1954.0,3666.0,9.0,0.0,5.0,1,0,0,3
867.0,1,1.6148883134317915,1,12.0,0,48.0,0.4965445004352483,185.0,7.0,18.0,318.0,1484.0,1882.0,17.0,1.0,18.0,1,0,0,1
872.0,0,2.166252197963825,0,0.0,0,48.0,0.11285885714886022,83.0,0.0,2.0,512.0,1402.0,3965.0,17.0,16.0,2.0,1,1,0,3
1340.0,0,0.5211088730654767,0,3.0,0,26.0,0.7774644921692219,131.0,7.0,8.0,520.0,1509.0,1047.0,6.0,6.0,17.0,0,1,1,0
997.0,1,1.9030349827072761,0,3.0,1,52.0,0.5054828407636484,85.0,2.0,8.0,426.0,729.0,2807.0,17.0,12.0,14.0,1,1,0,2
1381.0,0,2.177944596192087,1,2.0,0,36.0,0.3731501328372849,82.0,2.0,6.0,533.0,1385.0,3382.0,17.0,16.0,17.0,1,1,1,3
1736.0,1,0.9667915978922299,0,1.0,1,21.0,0.5287143997356684,114.0,7.0,2.0,64.0,753.0,1259.0,18.0,7.0,13.0,1,0,0,1
1088.0,0,0.41571827117247995,0,0.0,1,9.0,0.914546254634442,148.0,5.0,2.0,1316.0,1754.0,2128.0,8.0,4.0,16.0,1,0,1,2
1707.0,1,0.5534981396428375,1,3.0,1,32.0,0.5110673017179741,128.0,4.0,4.0,932.0,1043.0,721.0,19.0,2.0,5.0,1,1,1,0
1945.0,1,2.5963513888408225,1,0.0,1,47.0,0.0986765952327833,101.0,1.0,17.0,650.0,1303.0,2938.0,12.0,9.0,2.0,1,1,1,3
947.0,1,2.5277023261939213,1,15.0,0,19.0,1.0,84.0,3.0,18.0,571.0,1609.0,3926.0,15.0,0.0,6.0,1,0,0,3
1822.0,0,2.0493984071001425,0,6.0,1,39.0,0.11207328295332072,103.0,3.0,11.0,23.0,1961.0,3737.0,12.0,0.0,16.0,1,1,0,3
649.0,0,1.7792752648847558,0,2.0,0,19.0,0.7944898339989988,141.0,3.0,8.0,182.0,528.0,946.0,17.0,5.0,14.0,0,0,0,0
732.0,1,1.3301360200617236,1,10.0,0,15.0,0.9059982261902623,124.0,1.0,17.0,457.0,1853.0,1789.0,9.0,2.0,4.0,0,1,1,1
1242.0,1,0.7287220063808164,0,0.0,0,21.0,0.6066771725445174,178.0,5.0,13.0,498.0,1388.0,568.0,7.0,5.0,13.0,1,0,0,0
1929.0,1,2.114100959740607,1,6.0,0,56.0,0.12011334042406628,157.0,8.0,8.0,549.0,751.0,2396.0,10.0,5.0,3.0,1,0,0,2
1616.0,1,1.5412259806847626,0,0.0,0,26.0,0.19308416959266056,142.0,5.0,17.0,834.0,1508.0,1683.0,15.0,4.0,9.0,1,1,1,1
1729.0,1,2.1572205381743426,1,0.0,0,50.0,0.10878162146018652,184.0,2.0,0.0,436.0,536.0,2704.0,9.0,0.0,10.0,1,1,1,2
519.0,1,0.5161343781891485,1,7.0,1,53.0,0.5271906805878289,143.0,8.0,14.0,701.0,888.0,2628.0,13.0,8.0,10.0,1,0,0,2
1665.0,0,0.5323657511627404,1,13.0,0,4.0,0.904475762755654,180.0,8.0,17.0,397.0,1233.0,844.0,15.0,5.0,10.0,1,1,1,0
1168.0,0,0.8424424560620764,0,6.0,1,46.0,0.7988292735105672,85.0,6.0,9.0,43.0,819.0,884.0,18.0,17.0,6.0,1,0,0,0
914.0,1,2.914735109186353,0,0.0,0,46.0,0.07693794231565379,179.0,5.0,1.0,468.0,682.0,351.0,8.0,5.0,17.0,0,1,0,0
1632.0,0,0.759393881849237,0,5.0,1,63.0,0.7933145560643567,170.0,3.0,9.0,1144.0,1884.0,565.0,8.0,0.0,6.0,1,1,0,1
1876.0,1,1.9204923769902382,0,5.0,0,34.0,0.6027401844755252,110.0,3.0,13.0,1504.0,1879.0,2399.0,15.0,4.0,18.0,0,0,0,3
1891.0,1,0.9472483279361308,1,0.0,0,16.0,0.48855056646298506,80.0,1.0,2.0,299.0,1526.0,2251.0,14.0,11.0,15.0,0,0,1,2
738.0,0,0.48176499333023265,1,11.0,1,52.0,0.18375353985575568,112.0,3.0,18.0,1385.0,1776.0,1003.0,15.0,8.0,20.0,1,0,1,0
1113.0,1,2.964080257354398,1,5.0,1,58.0,0.811542598426389,162.0,1.0,13.0,910.0,1043.0,2060.0,11.0,4.0,16.0,1,1,1,1
1178.0,1,0.46649442696382465,1,2.0,0,20.0,0.41439218451177273,164.0,7.0,4.0,102.0,591.0,2351.0,16.0,7.0,6.0,1,0,0,1
1065.0,0,2.552434714054377,1,0.0,1,43.0,0.984339488082899,174.0,2.0,3.0,904.0,1317.0,1834.0,6.0,1.0,5.0,1,1,0,1
1458.0,0,0.8219839159538402,1,2.0,1,11.0,0.21026544081871526,144.0,0.0,11.0,1532.0,1896.0,1047.0,9.0,0.0,8.0,1,1,1,1
1710.0,1,0.4722680938284176,0,0.0,1,20.0,0.61595140998651,193.0,1.0,0.0,275.0,1240.0,1114.0,4.0,3.0,12.0,1,0,1,0
1765.0,1,2.323969211756902,1,2.0,1,48.0,0.5032191294770725,97.0,2.0,11.0,411.0,1979.0,3606.0,6.0,1.0,17.0,1,0,1,3
583.0,1,2.645683130101454,0,0.0,0,25.0,0.0901150929161578,197.0,4.0,2.0,418.0,488.0,732.0,17.0,4.0,17.0,0,1,1,0
1801.0,1,0.48687039445192243,1,2.0,1,62.0,0.090958393706528,132.0,6.0,5.0,1715.0,1969.0,3831.0,8.0,4.0,14.0,1,0,0,3
921.0,1,1.1403736411171088,1,10.0,1,33.0,0.8019526644112055,111.0,3.0,10.0,683.0,1051.0,2823.0,12.0,3.0,18.0,1,0,0,2
1271.0,0,0.5462951097816103,1,2.0,1,60.0,0.15657436472108363,114.0,5.0,6.0,997.0,1510.0,1955.0,15.0,6.0,9.0,1,0,1,2
858.0,1,0.5371239922655668,1,5.0,0,7.0,0.6171231720891444,152.0,6.0,8.0,1264.0,1431.0,616.0,15.0,8.0,6.0,1,0,1,0
1330.0,1,0.6531367892770482,1,2.0,1,27.0,0.49604858441766164,137.0,4.0,5.0,278.0,873.0,2040.0,4.0,0.0,12.0,1,1,0,1
940.0,1,1.0036931346026707,1,4.0,1,3.0,0.8709810711557328,146.0,7.0,9.0,1020.0,1285.0,1941.0,12.0,9.0,15.0,1,1,1,1
1566.0,0,0.7488701632951134,1,0.0,0,60.0,0.7827778740350257,192.0,6.0,12.0,701.0,810.0,1565.0,18.0,0.0,1.0,1,0,1,1
648.0,0,2.6864891493544985,1,1.0,0,41.0,0.8186547181935535,135.0,8.0,2.0,163.0,1788.0,2917.0,10.0,3.0,17.0,1,0,0,2
788.0,1,0.42452285388965705,0,14.0,0,9.0,0.5846534167564775,90.0,1.0,16.0,790.0,1412.0,2970.0,8.0,5.0,13.0,1,0,1,2
1542.0,1,1.578810215700336,1,2.0,1,27.0,0.7030714878489305,122.0,1.0,6.0,1121.0,1504.0,230.0,11.0,9.0,16.0,1,1,0,0
1782.0,0,0.5247841639693323,0,9.0,1,21.0,0.6010473038969041,152.0,7.0,18.0,1109.0,1231.0,3484.0,8.0,0.0,20.0,1,0,1,3
764.0,0,1.0466192179106353,1,2.0,1,15.0,0.10725977474143712,93.0,7.0,5.0,1885.0,1945.0,586.0,15.0,15.0,20.0,1,0,0,0
859.0,1,2.150240559144585,1,10.0,1,18.0,0.8033945578181898,147.0,7.0,18.0,182.0,997.0,3429.0,10.0,0.0,14.0,1,0,0,2
1895.0,0,1.01223560306839,1,2.0,0,22.0,0.4959429153598898,148.0,5.0,3.0,1157.0,1191.0,1460.0,15.0,8.0,8.0,1,1,1,1
1793.0,1,1.329802590155725,1,5.0,0,14.0,0.5939039303206679,164.0,8.0,7.0,618.0,682.0,2438.0,6.0,0.0,18.0,0,0,1,2
1661.0,0,1.8959544585252812,1,5.0,0,20.0,0.9942327327000713,172.0,4.0,10.0,846.0,1608.0,2633.0,12.0,5.0,10.0,0,1,1,3
1854.0,1,0.5370871461615158,0,1.0,0,25.0,0.5033112693838885,179.0,6.0,12.0,951.0,1961.0,3352.0,13.0,3.0,14.0,1,0,1,3
1503.0,0,1.4090717674964928,0,12.0,1,34.0,0.7079394529315449,140.0,7.0,14.0,498.0,982.0,2790.0,6.0,1.0,7.0,1,0,1,2
900.0,0,1.448447586092011,1,2.0,0,41.0,0.17830813967265052,149.0,0.0,15.0,156.0,518.0,492.0,10.0,8.0,5.0,1,0,0,0
830.0,1,1.8178138056756958,1,0.0,1,42.0,0.30035757240809197,123.0,8.0,2.0,14.0,1221.0,1028.0,11.0,9.0,3.0,1,1,1,0
1716.0,1,2.011662204545891,0,8.0,1,3.0,0.6864467477784756,195.0,5.0,16.0,89.0,1959.0,1498.0,15.0,5.0,1.0,1,0,1,1
809.0,0,0.47170242276144214,1,0.0,1,56.0,0.4927634177948155,136.0,2.0,0.0,367.0,596.0,439.0,17.0,3.0,7.0,1,0,1,0
1222.0,1,1.4661763844786955,0,8.0,0,43.0,0.20508103720587412,182.0,6.0,20.0,699.0,977.0,1781.0,14.0,0.0,13.0,0,0,0,1
1701.0,1,2.5325117068703022,1,12.0,1,27.0,0.30858764494259605,167.0,4.0,13.0,851.0,1440.0,2122.0,7.0,1.0,17.0,1,0,0,2
2013.0,1,1.2122758171142363,0,7.0,0,31.0,0.5884296611265024,196.0,8.0,18.0,38.0,1357.0,2242.0,17.0,9.0,17.0,1,1,0,2
1199.0,0,2.3495540143380365,0,6.0,1,34.0,0.2083904919116183,165.0,2.0,12.0,507.0,509.0,322.0,14.0,0.0,19.0,1,1,0,0
1186.0,1,1.159359860790894,1,1.0,1,6.0,0.8776476676470069,80.0,5.0,6.0,285.0,985.0,769.0,13.0,1.0,19.0,1,0,0,0
1763.0,1,2.502444482090418,1,14.0,1,4.0,0.07678856173285413,182.0,4.0,16.0,572.0,1001.0,3739.0,7.0,1.0,8.0,1,1,1,3
1309.0,0,1.2630084390153309,0,5.0,1,11.0,0.6212212625441496,163.0,1.0,8.0,110.0,889.0,3938.0,6.0,1.0,12.0,1,1,1,3
1537.0,1,2.139173009879519,0,4.0,1,33.0,0.5074021622644062,177.0,8.0,18.0,161.0,971.0,3799.0,13.0,9.0,13.0,1,1,1,3
837.0,0,0.49090942042811264,0,0.0,1,12.0,0.11481131393363395,194.0,7.0,3.0,993.0,1850.0,3514.0,10.0,9.0,18.0,1,0,1,3
597.0,0,0.7716413915649319,1,0.0,0,50.0,0.9074649741115481,104.0,7.0,9.0,301.0,946.0,1425.0,4.0,0.0,4.0,0,0,1,0
1100.0,1,2.9894565331080183,1,0.0,1,38.0,0.9866801507236242,175.0,8.0,1.0,523.0,549.0,3199.0,7.0,6.0,5.0,1,0,1,2
884.0,0,1.902342113560317,1,0.0,1,18.0,0.10769259677961864,149.0,6.0,2.0,31.0,1450.0,1228.0,16.0,16.0,3.0,1,1,1,0
1046.0,1,2.451664386751471,0,0.0,1,32.0,0.8819523769936429,93.0,5.0,9.0,318.0,969.0,974.0,15.0,5.0,5.0,1,1,0,0
1080.0,0,1.1996192998022546,0,3.0,0,43.0,0.6765416926479608,142.0,1.0,5.0,3.0,645.0,3733.0,11.0,0.0,11.0,1,1,1,3
821.0,1,0.5005906877011381,0,0.0,1,50.0,0.2952664929897612,157.0,6.0,20.0,623.0,841.0,3834.0,9.0,0.0,3.0,1,0,0,3
1909.0,0,2.831181573975366,1,6.0,0,51.0,0.7951129483317834,123.0,8.0,8.0,1116.0,1426.0,351.0,10.0,7.0,17.0,0,1,0,0
1109.0,0,0.5373739544009286,0,0.0,1,12.0,0.8906433581382449,191.0,4.0,6.0,763.0,1098.0,3319.0,10.0,0.0,19.0,1,1,1,3
1934.0,1,0.6656799004281966,0,4.0,0,47.0,0.38338992621228013,110.0,3.0,10.0,1380.0,1537.0,2114.0,16.0,14.0,3.0,1,1,1,2
1643.0,1,2.324042109265622,0,7.0,1,40.0,0.2249336921452108,182.0,2.0,9.0,1756.0,1953.0,3376.0,17.0,10.0,19.0,1,1,0,3
1536.0,0,1.0984863526638857,1,2.0,1,36.0,0.31689662104268,115.0,4.0,6.0,805.0,1411.0,3230.0,7.0,0.0,8.0,1,1,1,3
1587.0,0,2.4070872341768084,0,0.0,1,22.0,0.21980271885854866,173.0,8.0,0.0,159.0,1694.0,3650.0,6.0,4.0,5.0,1,1,0,3
696.0,1,1.4964917950275025,0,0.0,1,31.0,1.0,132.0,7.0,1.0,820.0,1365.0,2036.0,18.0,12.0,7.0,1,0,1,1
1784.0,1,0.5165845353448265,0,11.0,1,13.0,0.5806495097089736,188.0,7.0,13.0,779.0,1868.0,1898.0,5.0,2.0,15.0,1,0,0,2
1755.0,0,2.868107589863391,0,0.0,1,60.0,0.682345318632538,158.0,1.0,0.0,637.0,1533.0,372.0,10.0,6.0,13.0,1,0,0,0
785.0,0,1.9026166745134665,0,6.0,0,21.0,0.8087157840111057,182.0,5.0,14.0,457.0,1012.0,1474.0,13.0,3.0,11.0,0,1,0,0
1371.0,1,0.9132583336273498,1,10.0,1,62.0,0.3089504262460869,174.0,4.0,13.0,986.0,1549.0,495.0,11.0,1.0,20.0,1,1,0,0
1744.0,1,1.0032268053577686,0,5.0,1,48.0,0.7009591778075495,93.0,2.0,18.0,946.0,1153.0,2331.0,16.0,1.0,18.0,1,1,0,2
1583.0,1,1.5203682310437185,1,5.0,1,5.0,0.4870776720243394,107.0,3.0,9.0,513.0,1667.0,1874.0,7.0,2.0,4.0,1,1,1,1
833.0,1,2.4505593539318644,1,0.0,1,57.0,0.30693525349556255,87.0,4.0,0.0,200.0,773.0,2828.0,8.0,2.0,17.0,1,0,1,2
1608.0,0,1.9308730782715018,0,7.0,1,52.0,0.2882024421776206,192.0,2.0,17.0,886.0,1331.0,3891.0,16.0,12.0,12.0,1,0,0,3
1953.0,0,0.5354197850371658,1,5.0,0,16.0,0.7236141131417761,191.0,5.0,19.0,69.0,1054.0,610.0,6.0,3.0,7.0,1,1,1,0
1895.0,0,2.6696570446601124,0,0.0,1,58.0,0.8853552223089446,136.0,6.0,0.0,1448.0,1917.0,3710.0,10.0,8.0,16.0,1,0,1,3
1495.0,1,0.6538466666950175,1,3.0,1,37.0,0.6379764542158616,92.0,5.0,12.0,109.0,1520.0,3009.0,9.0,4.0,15.0,1,1,1,2
1254.0,1,0.44995876619689074,1,5.0,1,5.0,0.22528928889925146,153.0,2.0,19.0,683.0,668.0,1784.0,14.0,0.0,4.0,1,1,0,1
719.0,1,1.292131365603982,0,4.0,1,32.0,0.40791324882044544,162.0,8.0,7.0,1669.0,1849.0,3914.0,12.0,2.0,4.0,1,0,1,3
1564.0,1,1.6451970654547103,0,5.0,1,60.0,0.30004867746494934,142.0,1.0,9.0,642.0,1647.0,3576.0,4.0,1.0,18.0,1,0,0,3
1470.0,0,2.0786022293162176,0,0.0,0,32.0,0.696609930892853,199.0,1.0,9.0,171.0,1207.0,2906.0,11.0,9.0,15.0,1,1,0,2
1955.0,1,0.5201433940919258,0,4.0,1,31.0,0.5121080816926381,149.0,4.0,13.0,576.0,711.0,2950.0,11.0,1.0,20.0,1,1,1,3
1938.0,0,0.9036283203780576,0,0.0,0,22.0,0.8000785882540902,114.0,2.0,6.0,886.0,1252.0,2339.0,8.0,7.0,7.0,0,0,1,2
837.0,1,2.369864549059927,1,4.0,1,0.0,0.2986118099787205,106.0,6.0,13.0,342.0,1420.0,2108.0,18.0,7.0,2.0,1,0,1,1
1852.0,0,1.4172522710357192,0,0.0,0,29.0,0.5203556561451621,181.0,3.0,0.0,124.0,1754.0,3816.0,15.0,11.0,7.0,0,0,0,3
1553.0,1,1.2699019309497335,1,10.0,1,11.0,0.3124449179004378,114.0,8.0,16.0,130.0,689.0,2188.0,7.0,4.0,14.0,1,1,1,1
1204.0,1,1.8444064046008053,1,2.0,1,43.0,0.203243659084963,138.0,1.0,8.0,613.0,707.0,687.0,10.0,3.0,14.0,1,1,1,0
